ibus-extension-gtk3,2022-04-30 19:11:31.900000,sleeping,12558336,280211456,9932800,36995072
ibus-x11,2022-04-30 19:11:31.900000,sleeping,11366400,199163904,9441280,23183360
ibus-portal,2022-04-30 19:11:31.900000,sleeping,8925184,395436032,5619712,46694400
at-spi2-registryd,2022-04-30 19:11:31.920000,sleeping,5341184,166744064,5025792,17829888
xdg-permission-store,2022-04-30 19:11:32.050000,sleeping,6082560,243007488,5279744,27004928
gnome-shell-calendar-server,2022-04-30 19:11:32.060000,sleeping,8851456,595300352,7766016,62136320
evolution-source-registry,2022-04-30 19:11:32.080000,sleeping,11071488,1096445952,9474048,63283200
evolution-calendar-factory,2022-04-30 19:11:32.140000,sleeping,12017664,1547362304,10518528,106455040
dconf-service,2022-04-30 19:11:32.170000,sleeping,5615616,160669696,4444160,18493440
evolution-addressbook-factory,2022-04-30 19:11:32.210000,sleeping,12148736,841039872,11030528,88104960
gjs,2022-04-30 19:11:32.300000,sleeping,17788928,3001024512,14696448,49090560
gvfsd-trash,2022-04-30 19:11:32.320000,sleeping,20463616,485105664,5623808,66285568
gsd-a11y-settings,2022-04-30 19:11:32.370000,sleeping,5083136,317579264,4825088,34840576
gsd-color,2022-04-30 19:11:32.370000,sleeping,13271040,588713984,10444800,66084864
gsd-datetime,2022-04-30 19:11:32.370000,sleeping,8208384,383066112,7929856,35446784
gsd-housekeeping,2022-04-30 19:11:32.380000,sleeping,13922304,398675968,6402048,50360320
gsd-keyboard,2022-04-30 19:11:32.380000,sleeping,10387456,350842880,8343552,40517632
gsd-media-keys,2022-04-30 19:11:32.380000,sleeping,16916480,1315237888,12115968,60026880
gsd-power,2022-04-30 19:11:32.380000,sleeping,15126528,699895808,11735040,49623040
gsd-print-notifications,2022-04-30 19:11:32.380000,sleeping,7614464,254455808,7053312,26701824
gsd-rfkill,2022-04-30 19:11:32.380000,sleeping,4616192,468348928,4313088,51900416
gsd-screensaver-proxy,2022-04-30 19:11:32.390000,sleeping,4575232,241438720,4321280,26169344
gsd-sharing,2022-04-30 19:11:32.390000,sleeping,8568832,476692480,7090176,53108736
gsd-smartcard,2022-04-30 19:11:32.390000,sleeping,4763648,398716928,4546560,43454464
